Product Name,Average Sales,Reorder Point
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",138.30810000000002,691.5405000000001
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",23.772000000000002,118.86000000000001
Home/Office Personal File Carts,140.03314285714285,700.1657142857142
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,880.404,4402.02
Hon 2111 Invitation Series Corner Table,785.1375,3925.6875
Hon 2111 Invitation Series Straight Table,291.4362857142857,1457.1814285714286
"Hon 30"" x 60"" Table with Locking Drawer",432.00933333333336,2160.0466666666666
Hon 4-Shelf Metal Bookcases,368.577,1842.885
Hon 4060 Series Tables,307.89,1539.4499999999998
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1053.874625,5269.373125
Hon 4070 Series Pagoda Round Back Stacking Chairs,663.3586666666666,3316.793333333333
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1263.729,6318.645
Hon 5100 Series Wood Tables,852.1557142857143,4260.778571428572
Hon 61000 Series Interactive Training Tables,72.754125,363.770625
Hon 94000 Series Round Tables,1480.9,7404.5
Hon Comfortask Task/Swivel Chairs,281.15066666666667,1405.7533333333333
Hon Deluxe Fabric Upholstered Stacking Chairs,646.5469999999999,3232.7349999999997
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",886.4606666666667,4432.303333333333
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",634.348,3171.74
Hon Every-Day Chair Series Swivel Task Chairs,322.61333333333334,1613.0666666666666
Hon Every-Day Series Multi-Task Chairs,674.8482,3374.241
Hon GuestStacker Chair,770.678,3853.39
"Hon Metal Bookcases, Black",314.01552,1570.0775999999998
"Hon Metal Bookcases, Gray",425.88,2129.4
"Hon Metal Bookcases, Putty",264.04560000000004,1320.228
Hon Mobius Operator's Chair,541.156,2705.7799999999997
Hon Multipurpose Stacking Arm Chairs,1097.44,5487.200000000001
Hon Non-Folding Utility Tables,755.1294,3775.647
Hon Olson Stacker Chairs,1356.9975,6784.987499999999
Hon Olson Stacker Stools,529.4456,2647.228
Hon Pagoda Stacking Chairs,1620.949,8104.745000000001
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",722.47125,3612.3562500000003
Hon Racetrack Conference Tables,660.6501666666667,3303.2508333333335
Hon Rectangular Conference Tables,870.37875,4351.89375
Hon Valutask Swivel Chairs,310.5135,1552.5675
Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,149.60399999999998,748.02
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1285.0600000000002,6425.300000000001
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1271.32,6356.599999999999
Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,440.0553333333333,2200.2766666666666
Honeywell Quietcare HEPA Air Cleaner,293.62666666666667,1468.1333333333332
Hoover Commercial Lightweight Upright Vacuum,9.048,45.24
Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,341.11733333333336,1705.5866666666668
Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,22.921499999999998,114.60749999999999
Hoover Commercial SteamVac,42.098,210.49
Hoover Portapower Portable Vacuum,15.456,77.28
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.442,12.21
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",11.218,56.09
Hoover Shoulder Vac Commercial Portable Vacuum,834.9133333333333,4174.566666666667
Hoover Upright Vacuum With Dirt Cup,1138.818,5694.09
Hoover WindTunnel Plus Canister Vacuum,1017.1,5085.5
"Hot File 7-Pocket, Floor Stand",626.0178461538461,3130.0892307692307
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",170.3635,851.8174999999999
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",83.38466666666666,416.9233333333333
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",197.37199999999999,986.8599999999999
"Howard Miller 12"" Round Wall Clock",239.66899999999998,1198.3449999999998
Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,393.45,1967.25
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",173.678,868.39
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",152.8664,764.332
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",189.80519999999999,949.026
"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",147.2,736.0
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",233.8377142857143,1169.1885714285715
"Howard Miller 16"" Diameter Gallery Wall Clock",143.865,719.325
Howard Miller Distant Time Traveler Alarm Clock,88.658,443.29
"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,5565.119999999999
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",20.988,104.94
Hunt Boston Vacuum Mount KS Pencil Sharpener,134.3616,671.808
"Hunt PowerHouse Electric Pencil Sharpener, Blue",161.79479999999998,808.9739999999999
Hypercom P1300 Pinpad,159.6,798.0
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,54.2984,271.492
I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,1754.865
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",76.41733333333333,382.08666666666664
Ibico Covers for Plastic or Wire Binding Elements,26.285714285714285,131.42857142857142
Ibico EB-19 Dual Function Manual Binding System,404.364125,2021.820625
Ibico EPK-21 Electric Binding System,5291.972000000001,26459.860000000004
Ibico Hi-Tech Manual Binding System,490.7566363636364,2453.783181818182
Ibico Ibimaster 300 Manual Binding System,1035.6290000000001,5178.145
Ibico Laser Imprintable Binding System Covers,137.55,687.75
Ibico Plastic Spiral Binding Combs,84.65230769230769,423.2615384615384
Ibico Plastic and Wire Spiral Binding Combs,23.135666666666665,115.67833333333333
Ibico Presentation Index for Binding Systems,10.291142857142857,51.455714285714286
Ibico Recycled Grain-Textured Covers,28.78333333333333,143.91666666666666
Ibico Recycled Linen-Style Covers,104.16000000000001,520.8000000000001
Ibico Standard Transparent Covers,30.579555555555558,152.89777777777778
Iceberg Mobile Mega Data/Printer Cart,718.97175,3594.8587500000003
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",264.901,1324.505
"Iceberg OfficeWorks 42"" Round Tables",493.92028571428574,2469.6014285714286
Ideal Clamps,7.336499999999999,36.6825
Imation Bio 2GB USB Flash Drive Imation Corp,699.6266666666667,3498.133333333333
Imation Bio 8GB USB Flash Drive Imation Corp,664.96,3324.8
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,111.90577777777779,559.5288888888889
Imation 30456 USB Flash Drive 8GB,30.912,154.56
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,93.44399999999999,467.2199999999999
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,116.73466666666666,583.6733333333333
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,44.625,223.125
Imation Clip USB flash drive - 8 GB,63.38285714285714,316.9142857142857
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,321.156,1605.78
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,148.161,740.8050000000001
Imation Swivel Flash Drive USB flash drive - 8 GB,27.287999999999997,136.44
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,15.15,75.75
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",13.649999999999999,68.25
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",40.464,202.32
Innergie mMini Combo Duo USB Travel Charging Kit,124.47233333333332,622.3616666666667
Insertable Tab Indexes For Data Binders,3.4979999999999998,17.49
Insertable Tab Post Binder Dividers,8.32075,41.603750000000005
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,329.7
"Iris 3-Drawer Stacking Bin, Black",94.70133333333332,473.5066666666666
Iris Project Case,37.506,187.53
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",26.344,131.72
JBL Micro Wireless Portable Bluetooth Speaker,129.97833333333332,649.8916666666667
JM Magazine Binder,34.12066666666667,170.60333333333335
Jabra BIZ 2300 Duo QD Duo Corded Headset,431.76599999999996,2158.83
Jabra SPEAK 410,350.89599999999996,1754.4799999999998
Jabra SPEAK 410 Multidevice Speakerphone,672.9006666666667,3364.503333333333
Jabra Supreme Plus Driver Edition Headset,431.96400000000006,2159.82
Jackery Bar Premium Fast-charging Portable Charger,116.805,584.0250000000001
Jawbone JAMBOX Wireless Bluetooth Speaker,674.0906666666666,3370.453333333333
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,405.4608,2027.304
Jensen SMPS-640 - speaker phone,124.146,620.73
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,138.1765,690.8825
Jiffy Padded Mailers with Self-Seal Closure,29.808,149.04
KI Adjustable-Height Table,262.74476470588235,1313.7238235294117
KI Conference Tables,267.60975,1338.0487500000002
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,42.120000000000005,210.60000000000002
Kensington 4 Outlet MasterPiece Compact Power Control Center,355.4845714285714,1777.422857142857
Kensington 6 Outlet Guardian Standard Surge Protector,68.26666666666667,341.3333333333333
Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,406.08000000000004,2030.4
Kensington 6 Outlet SmartSocket Surge Protector,73.764,368.82
Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,498.25600000000003,2491.28
Kensington 7 Outlet MasterPiece Power Center,576.6551999999999,2883.276
Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,368.277,1841.385
Kensington Expert Mouse Optical USB Trackball for PC or Mac,281.8036666666667,1409.0183333333334
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,53.641,268.205
Kensington Orbit Wireless Mobile Trackball for PC and Mac,377.937,1889.685
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,137.4725,687.3625
KeyTronic 6101 Series - Keyboard - Black,180.356,901.78
KeyTronic E03601U1 - Keyboard - Beige,61.2,306.0
KeyTronic KT400U2 - Keyboard - Black,49.343999999999994,246.71999999999997
KeyTronic KT800P2 - Keyboard - Black,25.03333333333333,125.16666666666666
Kingston Digital DataTraveler 16GB USB 2.0,36.76384615384615,183.81923076923076
Kingston Digital DataTraveler 32GB USB 2.0,50.85,254.25
Kingston Digital DataTraveler 64GB USB 2.0,101.34,506.70000000000005
Kingston Digital DataTraveler 8GB USB 2.0,14.676666666666668,73.38333333333334
Kleencut Forged Office Shears by Acme United Corporation,4.784,23.919999999999998
Konftel 250 Conference phone - Charcoal black,555.399,2776.995
Konica Minolta magicolor 1690MF Multifunction Printer,319.92,1599.6000000000001
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,163.5
LG Electronics Tone+ HBS-730 Bluetooth Headset,249.94199999999998,1249.7099999999998
LG Exalt,384.7753333333333,1923.8766666666666
LG G2,1499.97,7499.85
LG G3,450.777,2253.8849999999998
Laminate Occasional Tables,698.7226666666667,3493.6133333333332
Large Capacity Hanging Post Binders,55.388999999999996,276.945
Laser & Ink Jet Business Envelopes,39.6924,198.462
"Leather Task Chair, Black",172.86200000000002,864.3100000000002
Lenovo 17-Key USB Numeric Keypad,73.41839999999999,367.092
"Lesro Round Back Collection Coffee Table, End Table",355.97249999999997,1779.8624999999997
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",255.346,1276.73
Letter Size Cart,575.0115,2875.0575
Letter Size File,170.70999999999998,853.55
Letter Slitter,5.04,25.2
Letter or Legal Size Expandable Poly String Tie Envelopes,9.177,45.885
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",54.604,273.02
Lexmark 20R1285 X6650 Wireless All-in-One Printer,300.0,1500.0
Lexmark MX611dhe Monochrome Laser Printer,4207.47525,21037.37625
Lexmark MarkNet N8150 Wireless Print Server,361.755,1808.775
Lexmark S315 Color Inkjet Printer,149.985,749.9250000000001
Lexmark X 9575 Professional All-in-One Color Printer,396.0,1980.0
"Lifetime Advantage Folding Chairs, 4/Carton",744.5874285714286,3722.937142857143
"Linden 10"" Round Wall Clock, Black",42.27466666666667,211.37333333333333
"Linden 12"" Wall Clock With Oak Frame",101.94,509.7
Lock-Up Easel 'Spel-Binder',100.67014285714286,503.35071428571433
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,93.96866666666666,469.8433333333333
"Logitech B530 USB Headset - headset - Full size, Binaural",73.97999999999999,369.9
Logitech ClearChat Comfort/USB Headset H390,88.84633333333333,444.2316666666667
Logitech Desktop MK120 Mouse and keyboard Combo,64.89466666666667,324.47333333333336
Logitech G105 Gaming Keyboard,151.9872,759.936
Logitech G13 Programmable Gameboard with LCD Display,259.9675,1299.8374999999999
Logitech G19 Programmable Gaming Keyboard,548.65575,2743.27875
Logitech G35 7.1-Channel Surround Sound Headset,359.63900000000007,1798.1950000000004
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,389.2846666666667,1946.4233333333334
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,1749.75
Logitech G600 MMO Gaming Mouse,229.30466666666666,1146.5233333333333
Logitech G602 Wireless Gaming Mouse,233.97075,1169.85375
Logitech G700s Rechargeable Gaming Mouse,259.974,1299.87
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,854.85
Logitech K350 2.4Ghz Wireless Keyboard,230.9328,1154.664
Logitech Keyboard K120,58.080000000000005,290.40000000000003
Logitech M510 Wireless Mouse,79.98,399.90000000000003
Logitech Media Keyboard K200,125.964,629.8199999999999
Logitech Mobile Speakerphone P710e - speaker phone,383.34319999999997,1916.716
Logitech Trackman Marble Mouse,85.97133333333333,429.8566666666667
Logitech Wireless Anywhere Mouse MX for PC and Mac,183.96933333333334,919.8466666666667
Logitech Wireless Gaming Headset G930,396.77520000000004,1983.8760000000002
Logitech Wireless Headset H600 Over-The-Head Design,193.45499999999998,967.2749999999999
Logitech Wireless Headset h800,466.61999999999995,2333.1
Logitech Wireless Marathon Mouse M705,176.21475,881.07375
Logitech Wireless Performance Mouse MX for PC and Mac,257.1171428571428,1285.5857142857142
Logitech Wireless Touch Keyboard K400,121.618,608.0899999999999
Logitech diNovo Edge Keyboard,1479.9407999999999,7399.704
Logitech Gaming G510s - Keyboard,295.34024999999997,1476.7012499999998
Logitech Illuminated - Keyboard,189.96833333333333,949.8416666666667
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,34.64933333333333,173.24666666666667
Logitech MX Performance Wireless Mouse,124.98866666666667,624.9433333333334
Logitech P710e Mobile Speakerphone,1132.956,5664.78
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),748.7584,3743.7920000000004
"Logitech Wireless Boombox Speaker - portable - wireless, wired",191.52,957.6
Logitech Z-906 Speaker sys - home theater - 5.1-CH,1402.4575,7012.2875
Longer-Life Soft White Bulbs,11.84088888888889,59.20444444444445
Loose Memo Sheets,9.125,45.625
Lumber Crayons,28.564999999999998,142.825
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,93.88600000000001,469.43000000000006
Luxo Adjustable Task Clamp Lamp,386.454,1932.27
Luxo Economy Swing Arm Lamp,67.796,338.98
Luxo Professional Combination Clamp-On Lamps,204.6,1023.0
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,772.2112,3861.0559999999996
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,317.2305,1586.1525000000001
Macally Suction Cup Mount,69.9075,349.5375
Magna Visual Magnetic Picture Hangers,14.138666666666667,70.69333333333334
Magnifier Swing Arm Lamp,50.352000000000004,251.76000000000002
Manco Dry-Lighter Erasable Highlighter,12.594285714285714,62.971428571428575
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",31.293,156.465
Martin Yale Chadless Opener Electric Letter Opener,2776.0333333333333,13880.166666666666
Martin-Yale Premier Letter Opener,33.856,169.28
"Master Big Foot Doorstop, Beige",25.343999999999998,126.71999999999998
"Master Caster Door Stop, Brown",19.642666666666667,98.21333333333334
"Master Caster Door Stop, Gray",11.938,59.690000000000005
"Master Caster Door Stop, Large Brown",19.898666666666667,99.49333333333334
"Master Caster Door Stop, Large Neon Orange",22.048000000000002,110.24000000000001
"Master Giant Foot Doorstop, Safety Yellow",27.83,139.14999999999998
Maxell 4.7GB DVD+R 5/Pack,2.3364000000000003,11.682000000000002
Maxell 4.7GB DVD+RW 3/Pack,66.1095,330.5475
Maxell 4.7GB DVD-R,111.972,559.86
Maxell 4.7GB DVD-R 5/Pack,3.8015999999999996,19.008
Maxell 4.7GB DVD-RW 3/Pack,36.638999999999996,183.195
"Maxell 74 Minute CD-R Spindle, 50/Pack",57.6675,288.3375
"Maxell 74 Minute CDR, 10/Pack",46.552800000000005,232.764
Maxell CD-R Discs,5.253333333333333,26.266666666666666
Maxell DVD-RAM Discs,98.88,494.4
"Maxell Pro 80 Minute CD-R, 10/Pack",73.416,367.08
Maxell LTO Ultrium - 800 GB,143.14885714285714,715.7442857142858
Maxell iVDR EX 500GB Cartridge,1377.7,6888.5
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",18.158,90.79
Mediabridge Sport Armband iPhone 5s,36.82028571428572,184.10142857142858
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",25.612,128.06
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",74.756,373.78
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",118.215,591.075
Memorex Froggy Flash Drive 4 GB,27.255200000000002,136.276
Memorex Froggy Flash Drive 8 GB,58.82857142857143,294.14285714285717
Memorex Micro Travel Drive 16 GB,79.49314285714286,397.4657142857143
Memorex Micro Travel Drive 32 GB,75.9408,379.70399999999995
Memorex Micro Travel Drive 4 GB,34.626666666666665,173.13333333333333
Memorex Micro Travel Drive 8 GB,37.375,186.875
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,99.014,495.07
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,140.0,700.0
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,68.08
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,101.47200000000001,507.36
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,38.9088,194.54399999999998
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",23.842,119.21
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",25.68,128.4
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",25.357333333333333,126.78666666666666
"Metal Folding Chairs, Beige, 4/Carton",137.11759999999998,685.588
Micro Innovations USB RF Wireless Keyboard with Mouse,73.33333333333333,366.66666666666663
Micro Innovations Wireless Classic Keyboard with Mouse,53.982,269.90999999999997
Micropad Numeric Keypads,72.96350000000001,364.81750000000005
Microsoft Arc Touch Mouse,179.85000000000002,899.2500000000001
Microsoft Natural Ergonomic Keyboard 4000,111.5628,557.814
Microsoft Natural Keyboard Elite,374.25,1871.25
Microsoft Sculpt Comfort Mouse,157.13666666666666,785.6833333333333
Microsoft Wireless Mobile Mouse 4000,147.963,739.8149999999999
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",293.14880000000005,1465.7440000000001
Mitel 5320 IP Phone VoIP phone,529.172,2645.86
Mitel MiVoice 5330e IP Phone,855.5244444444445,4277.622222222222
Mobile Personal File Cube,89.9328,449.664
Model L Table or Wall-Mount Pencil Sharpener,80.5952,402.976
Mophie Juice Pack Helium for iPhone,263.96700000000004,1319.8350000000003
Motorla HX550 Universal Bluetooth Headset,104.8075,524.0375
Motorola Droid Maxx,652.4565,3262.2825000000003
Motorola HK250 Universal Bluetooth Headset,92.4708888888889,462.3544444444445
Motorola L703CM,701.9549999999999,3509.7749999999996
Motorola L804,101.178,505.89
Motorola Moto X,815.976,4079.88
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",73.6912,368.45599999999996
Multicolor Computer Printout Paper,377.46,1887.3
Multimedia Mailers,325.86,1629.3000000000002
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,524.7672,2623.8360000000002
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270.0,1350.0
NETGEAR RangeMax WNR1000 Wireless Router,59.976,299.88
"Neat Ideas Personal Hanging Folder Files, Black",39.52257142857143,197.61285714285717
NeatDesk Desktop Scanner & Digital Filing System,479.988,2399.94
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,8.530666666666667,42.653333333333336
Newell 307,6.430666666666667,32.153333333333336
Newell 308,4.2,21.0
Newell 309,39.27,196.35000000000002
Newell 31,18.998,94.99000000000001
Newell 310,5.531428571428571,27.657142857142855
Newell 311,7.67975,38.39875
Newell 312,21.342545454545455,106.71272727272728
Newell 313,9.402666666666667,47.013333333333335
Newell 314,16.899428571428572,84.49714285714286
Newell 315,24.31866666666667,121.59333333333335
Newell 316,23.472,117.36000000000001
Newell 317,11.423999999999998,57.11999999999999
Newell 318,12.3432,61.715999999999994
Newell 319,63.984,319.92
Newell 32,7.872,39.36
Newell 320,11.617142857142856,58.085714285714275
Newell 321,16.4,82.0
Newell 322,5.096,25.48
Newell 323,7.056,35.28
Newell 324,38.115,190.57500000000002
Newell 325,21.338333333333335,106.69166666666668
Newell 326,6.101333333333333,30.506666666666664
Newell 327,9.945,49.725
Newell 328,25.30666666666667,126.53333333333335
Newell 329,12.136,60.67999999999999
Newell 33,15.996,79.98
Newell 330,14.950000000000001,74.75
Newell 331,18.8265,94.1325
Newell 332,13.4064,67.032
Newell 333,7.885090909090908,39.42545454545454
Newell 334,88.61866666666667,443.09333333333336
Newell 335,8.64,43.2
Newell 336,17.12,85.60000000000001
Newell 337,5.248,26.240000000000002
Newell 338,11.76,58.8
Newell 339,8.896,44.480000000000004
Newell 34,65.75542857142857,328.77714285714285
Newell 340,12.96,64.80000000000001
Newell 341,13.818285714285716,69.09142857142858
Newell 342,9.84,49.2
Newell 343,9.324,46.62
Newell 344,8.2288,41.144
Newell 345,52.906666666666666,264.5333333333333
Newell 346,6.336,31.68
Newell 347,18.22057142857143,91.10285714285715
Newell 348,10.933333333333332,54.66666666666666
Newell 349,14.213333333333333,71.06666666666666
Newell 35,10.350222222222222,51.75111111111111
Newell 350,10.386666666666667,51.93333333333334
Newell 351,11.808000000000002,59.040000000000006
Newell Chalk Holder,11.918000000000001,59.59
Nokia Lumia 1020,1439.968,7199.84
Nokia Lumia 521 (T-Mobile),103.1656,515.828
Nokia Lumia 925,436.76533333333333,2183.826666666667
Nontoxic Chalk,5.368,26.840000000000003
Nortel Business Series Terminal T7208 Digital phone,333.57599999999996,1667.8799999999999
Nortel Meridian M3904 Professional Digital phone,443.49120000000005,2217.456
Nortel Meridian M5316 Digital phone,686.2175,3431.0874999999996
Nortel Networks T7316 E Nt8 B27,312.75399999999996,1563.7699999999998
Novimex Fabric Task Chair,211.9055,1059.5275
Novimex High-Tech Fabric Mesh Task Chair,230.685,1153.425
Novimex Swivel Fabric Task Chair,340.78342857142854,1703.9171428571426
Novimex Turbo Task Chair,223.58700000000002,1117.9350000000002
Nu-Dell EZ-Mount Plastic Wall Frames,9.85,49.25
Nu-Dell Executive Frame,68.256,341.28
Nu-Dell Float Frame 11 x 14 1/2,24.374285714285715,121.87142857142858
Nu-Dell Leatherette Frames,82.21600000000001,411.08000000000004
Nu-Dell Oak Frame,50.552,252.76
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,698.0657142857143,3490.3285714285716
O'Sullivan 2-Shelf Heavy-Duty Bookcases,120.64033333333333,603.2016666666666
O'Sullivan 3-Shelf Heavy-Duty Bookcases,223.839,1119.195
O'Sullivan 4-Shelf Bookcase in Odessa Pine,391.4567142857143,1957.2835714285716
O'Sullivan 5-Shelf Heavy-Duty Bookcases,135.201,676.005
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,536.172,2680.86
O'Sullivan Cherrywood Estates Traditional Bookcase,212.45000000000002,1062.25
"O'Sullivan Elevations Bookcase, Cherry Finish",382.4616,1912.308
O'Sullivan Living Dimensions 2-Shelf Bookcases,297.0059,1485.0295
O'Sullivan Living Dimensions 3-Shelf Bookcases,740.2763333333332,3701.381666666666
O'Sullivan Living Dimensions 5-Shelf Bookcases,570.1283999999999,2850.642
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,411.72950000000003,2058.6475
O'Sullivan Plantations 2-Door Library in Landvery Oak,589.2733599999999,2946.3668
"OIC #2 Pencils, Medium Soft",4.404571428571429,22.022857142857145
OIC Binder Clips,18.309142857142856,91.54571428571428
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",3.1247999999999996,15.623999999999999
OIC Bulk Pack Metal Binder Clips,11.517,57.584999999999994
"OIC Colored Binder Clips, Assorted Sizes",19.945714285714285,99.72857142857143
OIC Stacking Trays,13.805333333333332,69.02666666666666
OIC Thumb-Tacks,4.332,21.66
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1160.3632,5801.816
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,635.626,3178.13
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,569.962,2849.81
Office Star - Contemporary Task Swivel Chair,307.04466666666667,1535.2233333333334
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",347.097,1735.485
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",408.94866666666667,2044.7433333333333
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1103.978,5519.89
Office Star - Ergonomically Designed Knee Chair,187.41085714285714,937.0542857142857
Office Star - Mesh Screen back chair with Vinyl seat,314.352,1571.7599999999998
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,837.0959999999999,4185.48
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1096.8125,5484.0625
Office Star - Task Chair with Contemporary Loop Arms,300.23400000000004,1501.17
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,308.7234,1543.6170000000002
Office Star Flex Back Scooter Chair with White Frame,253.66857142857143,1268.3428571428572
Okidata B400 Printer,514.8,2574.0
Okidata B401 Printer,179.991,899.955
Okidata C331dn Printer,642.1600000000001,3210.8
Okidata C610n Printer,1005.95,5029.75
Okidata MB491 Multifunction Printer,1422.1499999999999,7110.749999999999
Okidata MB760 Printer,3917.2,19586.0
Ooma Telo VoIP Home Phone System,403.168,2015.8400000000001
OtterBox Commuter Series Case - Samsung Galaxy S4,96.2115,481.0575
OtterBox Commuter Series Case - iPhone 5 & 5s,71.4675,357.3375
OtterBox Defender Series Case - Samsung Galaxy S4,86.22125,431.10625
OtterBox Defender Series Case - iPhone 5c,66.564,332.81999999999994
PNY Rapid USB Car Charger - Black,9.588,47.94
"Padded Folding Chairs, Black, 4/Carton",228.7685,1143.8425
Panasonic Business Telephones KX-T7736,546.06,2730.2999999999997
Panasonic KP-150 Electric Pencil Sharpener,150.96,754.8000000000001
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,98.91,494.54999999999995
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,41.496,207.48000000000002
Panasonic KP-380BK Classic Electric Pencil Sharpener,117.53466666666667,587.6733333333333
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,58.56,292.8
Panasonic KX - TS880B Telephone,123.66,618.3
